Invoice Number,Date,Time,Internal Item ID Number,Unique ID,Item Name,Packaging Type,Price Per Toy,Units Sold,Total Line Revenue,COGS,Payment,Cashier ID,Profit,Member?,Coupon?,Purchaser Age,Parking Validation?,Segment
672359,30-11-12,10:43:12 AM,L210/CS,19177,Cremant,Large Crate,7.47,2,14.94,9.26,Visa,V.W.|880-8599,5.68,No,No,30,No,White Wine
672390,01-12-12,11:32:49 AM,L256/PE,19358,Champagne,Mini Crate,1488.51,3,4465.53,13.44,Gift Card,U.O.|880-3720,4452.09,No,No,38,Yes,White Wine
672390,01-12-12,11:32:49 AM,L256/PE,19398,Cremant,Small Crate,320.18,1,320.18,4.48,Gift Card,U.O.|880-3720,315.7,No,No,38,Yes,White Wine
672403,01-12-12,11:57:36 AM,L196/AR,19746,Champagne,Small Crate,384.59,1,384.59,4.45,Visa,Z.Q.|880-4240,380.14,No,No,26,No,White Wine
672419,01-12-12,8:01:48 PM,L256/PE,20210,Sangiovese Rose,Mini Crate,2184.99,5,10924.95,22.4,Visa,H.B.|880-3254,10902.55,No,No,36,No,White Wine
672464,01-12-12,1:03:22 PM,D250/AT,20316,Cremant,Extra Large Crate,638.84,1,638.84,5.17,Cash,Z.T.|880-7477,633.67,No,No,35,No,White Wine
672464,01-12-12,1:03:22 PM,D255/FE,20782,Sangiovese Rose,Extra Large Crate,4179.68,1,4179.68,5.17,Cash,Z.T.|880-7477,4174.51,No,No,35,No,White Wine
672500,03-12-12,9:21:47 AM,L195/AE,21010,Grenache Rose,Standard Size Crate,247.42,5,1237.1,15.45,Visa,D.Z.|880-1179,1221.65,No,Yes,33,Yes,White Wine
672540,03-12-12,12:37:12 PM,D254/FE,21025,Sangiovese Rose,Full Container,381.56,1,381.56,5.17,Gift Card,D.W.|880-7199,376.39,No,No,26,No,White Wine
672545,03-12-12,4:15:36 PM,D255/FE,21194,Sangiovese Rose,Large Crate,257.81,1,257.81,5.17,Visa,B.B.|880-9330,252.64,No,Yes,47,No,White Wine
672545,03-12-12,4:15:36 PM,L195/AE,21625,Champagne,Small Crate,6901.25,2,13802.5,6.18,Visa,B.B.|880-9330,13796.32,No,Yes,47,No,White Wine
672587,04-12-12,9:40:12 AM,L212/SD,21700,Champagne,Mini Crate,198.08,4,792.32,8.92,Check,L.C.|880-6872,783.4,No,No,38,No,White Wine
672616,04-12-12,6:58:48 PM,D250/AT,21826,Sangiovese Rose,Mini Crate,139.49,5,697.45,25.85,Cash,D.Z.|880-1179,671.6,No,No,30,No,White Wine
672616,04-12-12,6:58:48 PM,D198/LX,22318,Champagne,Small Crate,2099.06,1,2099.06,5.17,Cash,D.Z.|880-1179,2093.89,No,No,30,No,White Wine
672618,04-12-12,3:12:36 PM,L256/PE,22649,Grenache Rose,Loose Wrap,3000.54,1,3000.54,4.48,Discover,U.W.|880-9683,2996.06,No,No,35,Yes,White Wine
672630,04-12-12,12:08:24 PM,D255/FE,22958,Sangiovese Rose,Extra Large Crate,2503.4,2,5006.8,10.34,Mastercard,S.Y.|880-3139,4996.46,Yes,No,31,No,White Wine
672630,04-12-12,12:08:24 PM,D255/FE,23024,Grenache Rose,Large Crate,43.2,1,43.2,5.17,Mastercard,S.Y.|880-3139,38.03,Yes,No,31,No,White Wine
672630,04-12-12,12:08:24 PM,L195/AE,23325,Cremant,Small Crate,775.67,1,775.67,3.09,Mastercard,S.Y.|880-3139,772.58,Yes,No,31,No,White Wine
672646,04-12-12,9:16:30 AM,L256/PE,23624,Sangiovese Rose,Small Crate,2138.53,1,2138.53,4.48,Visa,C.X.|880-3590,2134.05,No,No,48,Yes,White Wine
672657,05-12-12,8:37:12 AM,L330/GN,24130,Sangiovese Rose,Loose Wrap,130.43,1,130.43,19.11,Cash,S.Y.|880-3139,111.32,No,No,38,No,White Wine
672698,05-12-12,7:25:12 PM,L197/FS,24319,Champagne,Small Crate,955.12,2,1910.24,5.04,Mastercard,C.X.|880-3590,1905.2,No,No,38,No,White Wine
672701,05-12-12,2:37:23 PM,D250/AT,24391,Sangiovese Rose,Loose Wrap,67.83,1,67.83,5.17,Mastercard,W.B.|880-9647,62.66,No,No,63,Yes,White Wine
672701,05-12-12,2:37:23 PM,D198/LX,24418,Cremant,Extra Large Crate,2156.25,2,4312.5,10.34,Mastercard,W.B.|880-9647,4302.16,No,No,63,Yes,White Wine
672726,05-12-12,3:44:24 PM,L256/PE,24724,Sangiovese Rose,Small Crate,1483.76,1,1483.76,4.48,Mastercard,D.S.|880-7532,1479.28,Yes,Yes,39,No,White Wine
672756,05-12-12,12:55:12 PM,D250/AT,25176,Champagne,Large Crate,360.54,1,360.54,5.17,Visa,A.U.|880-2167,355.37,No,No,22,No,White Wine
672798,05-12-12,1:47:35 PM,D254/FE,25855,Champagne,Mini Crate,2095.83,1,2095.83,5.17,Visa,W.B.|880-9647,2090.66,No,No,55,No,White Wine
672798,05-12-12,1:47:35 PM,D255/FE,26197,Grenache Rose,Small Crate,32510.21,1,32510.21,5.17,Visa,W.B.|880-9647,32505.04,No,No,55,No,White Wine
672809,06-12-12,3:58:44 PM,L195/AE,26198,Champagne,Loose Wrap,10588.96,4,42355.84,12.36,Mastercard,B.Y.|880-6845,42343.48,No,No,32,Yes,White Wine
672831,06-12-12,3:28:12 PM,D250/AT,26258,Cremant,Large Crate,269.95,1,269.95,5.17,Mastercard,B.Y.|880-6845,264.78,No,No,43,No,White Wine
672839,06-12-12,2:13:26 PM,D255/FE,18108,Champagne,Extra Large Crate,35147.33,2,70294.66,10.34,Cash,H.B.|880-3254,70284.32,No,No,27,No,White Wine
672856,06-12-12,4:36:00 PM,L256/PE,18208,Cremant,Extra Large Crate,3028.25,1,3028.25,4.48,Mastercard,V.W.|880-4523,3023.77,No,No,28,Yes,White Wine
672869,06-12-12,10:40:55 AM,D254/FE,18278,Grenache Rose,Mini Crate,1810.18,1,1810.18,5.17,Mastercard,A.U.|880-2167,1805.01,No,No,41,No,White Wine
672904,07-12-12,3:30:36 PM,D255/FE,18664,Grenache Rose,Standard Size Crate,12.59,5,62.95,25.85,Cash,V.W.|880-4523,37.1,No,No,25,No,White Wine
672950,07-12-12,2:18:36 PM,D255/FE,18859,Champagne,Small Crate,736.16,4,2944.64,20.68,Visa,B.B.|880-9330,2923.96,No,No,39,No,White Wine
673000,07-12-12,11:10:48 AM,D254/FE,18895,Champagne,Large Crate,56.08,1,56.08,5.17,Mastercard,V.W.|880-4523,50.91,No,No,40,No,White Wine
673009,07-12-12,2:21:00 PM,D255/FE,18982,Sangiovese Rose,Loose Wrap,595.99,1,595.99,5.17,Mastercard,H.B.|880-3254,590.82,No,No,44,No,White Wine
673025,08-12-12,3:43:12 PM,L256/PE,18990,Sangiovese Rose,Small Crate,5602.72,1,5602.72,4.48,Mastercard,L.W.|880-4986,5598.24,No,No,44,No,White Wine
673059,08-12-12,11:01:30 AM,D254/FE,19279,Cremant,Large Crate,17.98,1,17.98,5.17,Cash,D.S.|880-7532,12.81,No,Yes,32,No,White Wine
673099,09-12-12,4:57:36 PM,D250/AT,19367,Sangiovese Rose,Full Container,94.45,2,188.9,10.34,Visa,S.V.|880-5987,178.56,No,No,38,Yes,White Wine
673143,09-12-12,12:28:59 PM,L195/AE,19626,Champagne,Extra Large Crate,4285.56,1,4285.56,3.09,Gift Card,Z.T.|880-7477,4282.47,No,No,36,No,White Wine
673145,09-12-12,3:39:25 PM,L195/AE,19775,Cremant,Standard Size Crate,61.69,1,61.69,3.09,Visa,L.C.|880-6872,58.6,No,No,58,Yes,White Wine
673159,09-12-12,4:22:12 PM,D192/PN,20353,Cremant,Small Crate,1114.01,4,4456.04,20.68,Visa,B.Y.|880-6845,4435.36,No,No,40,No,White Wine
673176,09-12-12,1:08:28 PM,L256/PE,20463,Sangiovese Rose,Loose Wrap,1058.36,2,2116.72,8.96,Cash,Z.T.|880-7477,2107.76,No,No,38,No,White Wine
673176,09-12-12,1:08:28 PM,D255/FE,20541,Cremant,Mini Crate,1458.58,2,2917.16,10.34,Cash,Z.T.|880-7477,2906.82,No,No,38,No,White Wine
673199,09-12-12,4:40:44 PM,L195/AE,20544,Champagne,Standard Size Crate,123.93,1,123.93,3.09,Visa,D.S.|880-7532,120.84,No,No,28,No,White Wine
673243,10-12-12,6:46:48 PM,D254/FE,20817,Sangiovese Rose,Small Crate,78.26,1,78.26,5.17,Visa,D.S.|880-7532,73.09,No,No,35,No,White Wine
673243,10-12-12,6:46:48 PM,L256/PE,21041,Cremant,Large Crate,344.03,1,344.03,4.48,Visa,D.S.|880-7532,339.55,No,No,35,No,White Wine
673269,10-12-12,1:41:24 PM,D250/AT,21613,Grenache Rose,Full Container,39.65,1,39.65,5.17,Cash,D.U.|880-2953,34.48,No,No,32,No,White Wine
673286,11-12-12,10:21:36 AM,L197/FS,22180,Cremant,Mini Crate,2910.12,4,11640.48,10.08,Mastercard,B.X.|880-9149,11630.4,No,No,40,No,White Wine
673312,11-12-12,8:07:48 AM,L195/AE,22321,Champagne,Standard Size Crate,134.06,1,134.06,3.09,Mastercard,W.B.|880-9647,130.97,No,No,39,No,White Wine
673325,11-12-12,4:03:36 PM,L196/AR,22374,Champagne,Mini Crate,560.4,1,560.4,4.45,Mastercard,Z.T.|880-7477,555.95,No,No,47,No,White Wine
673358,11-12-12,9:43:12 AM,D254/FE,22481,Grenache Rose,Small Crate,2570.04,1,2570.04,5.17,Cash,A.U.|880-2167,2564.87,No,No,34,No,White Wine
673395,11-12-12,2:13:48 PM,L256/PE,22488,Sangiovese Rose,Full Container,67.24,1,67.24,4.48,Discover,A.U.|880-2167,62.76,Yes,No,48,No,White Wine
673423,11-12-12,2:04:12 PM,D192/PN,22539,Cremant,Small Crate,1617.03,1,1617.03,5.17,Cash,U.O.|880-3720,1611.86,No,No,44,No,White Wine
673423,11-12-12,2:04:12 PM,L340/FS,22713,Champagne,Mini Crate,1369.41,1,1369.41,19.92,Cash,U.O.|880-3720,1349.49,No,No,44,No,White Wine
673424,12-12-12,4:07:37 PM,D255/FE,22894,Sangiovese Rose,Standard Size Crate,445.31,2,890.62,10.34,Cash,Y.P.|880-6894,880.28,No,No,31,No,White Wine
673441,12-12-12,10:29:46 AM,D255/FE,22941,Champagne,Large Crate,45.79,5,228.95,25.85,Visa,S.V.|880-5987,203.1,No,No,41,Yes,White Wine
673441,12-12-12,10:29:46 AM,L195/AE,23132,Sangiovese Rose,Small Crate,1170.61,1,1170.61,3.09,Visa,S.V.|880-5987,1167.52,No,No,41,Yes,White Wine
673469,12-12-12,7:17:24 PM,D255/FE,23400,Champagne,Standard Size Crate,14.4,2,28.8,10.34,Gift Card,W.B.|880-9647,18.46,No,No,8,Yes,White Wine
673506,12-12-12,12:55:12 PM,L197/FS,23864,Grenache Rose,Standard Size Crate,92.37,1,92.37,2.52,Cash,D.S.|880-7532,89.85,No,No,39,No,White Wine
673506,12-12-12,12:55:12 PM,D255/FE,23912,Cremant,Extra Large Crate,386.92,1,386.92,5.17,Cash,D.S.|880-7532,381.75,No,No,39,No,White Wine
673539,12-12-12,4:02:24 PM,L256/PE,24216,Cremant,Extra Large Crate,2077.9,1,2077.9,4.48,Visa,B.Y.|880-6845,2073.42,No,Yes,33,Yes,White Wine
673539,12-12-12,4:02:24 PM,L195/AE,24589,Sangiovese Rose,Full Container,123.65,1,123.65,3.09,Visa,B.Y.|880-6845,120.56,No,Yes,33,Yes,White Wine
673561,12-12-12,3:43:01 PM,D250/AT,24806,Sangiovese Rose,Loose Wrap,605.1,2,1210.2,10.34,Visa,B.X.|880-9149,1199.86,No,No,37,Yes,White Wine
673561,12-12-12,3:43:01 PM,L195/AE,24960,Grenache Rose,Extra Large Crate,498.31,2,996.62,6.18,Visa,B.X.|880-9149,990.44,No,No,37,Yes,White Wine
673581,12-12-12,10:42:22 AM,D250/AT,25534,Champagne,Large Crate,17.44,4,69.76,20.68,Check,V.W.|880-8599,49.08,No,No,28,No,White Wine
673589,12-12-12,4:39:36 PM,L256/PE,25806,Cremant,Small Crate,201.53,2,403.06,8.96,Gift Card,S.Y.|880-3139,394.1,No,No,58,No,White Wine
673633,13-12-12,10:25:12 AM,D250/AT,25861,Cremant,Large Crate,9.51,1,9.51,5.17,Cash,D.Z.|880-1179,4.34,No,Yes,35,No,White Wine
673634,13-12-12,3:44:24 PM,L212/SD,25982,Grenache Rose,Small Crate,1055.51,2,2111.02,4.46,Mastercard,D.U.|880-2953,2106.56,No,No,64,Yes,White Wine
673678,13-12-12,12:40:48 PM,D250/AT,26215,Cremant,Mini Crate,741.45,1,741.45,5.17,Mastercard,N.W.|880-6237,736.28,No,No,44,Yes,White Wine
673688,13-12-12,1:15:18 PM,D255/FE,1086,Champagne,Full Container,98.02,1,98.02,5.17,Cash,V.W.|880-8599,92.85,No,No,75,No,White Wine
673688,13-12-12,1:15:18 PM,L256/PE,2070,Sangiovese Rose,Extra Large Crate,995.58,1,995.58,4.48,Cash,V.W.|880-8599,991.1,No,No,75,No,White Wine
673728,13-12-12,4:01:19 PM,D254/FE,2158,Sangiovese Rose,Large Crate,279.37,2,558.74,10.34,Visa,D.Z.|880-1179,548.4,No,No,38,No,White Wine
673771,13-12-12,10:07:37 AM,L256/PE,2808,Sangiovese Rose,Large Crate,9.95,5,49.75,22.4,Visa,U.W.|880-9683,27.35,No,No,30,No,White Wine
673799,14-12-12,12:00:43 PM,L195/AE,3328,Grenache Rose,Small Crate,1591.33,1,1591.33,3.09,Visa,V.W.|880-8599,1588.24,No,No,34,No,White Wine
673803,14-12-12,4:17:35 PM,D254/FE,4270,Sangiovese Rose,Mini Crate,39.86,2,79.72,10.34,Cash,B.Y.|880-6845,69.38,No,No,22,No,White Wine
673822,14-12-12,11:31:59 AM,L195/AE,4539,Sangiovese Rose,Loose Wrap,2756.91,5,13784.55,15.45,Cash,W.C.|880-4861,13769.1,No,No,41,No,White Wine
673823,14-12-12,2:58:48 PM,L195/AE,6149,Cremant,Mini Crate,588.5,1,588.5,3.09,Discover,B.Y.|880-6845,585.41,No,No,28,Yes,White Wine
673867,14-12-12,12:22:55 PM,D254/FE,6173,Cremant,Full Container,443.44,1,443.44,5.17,Mastercard,B.X.|880-9149,438.27,No,No,29,No,White Wine
673882,15-12-12,4:01:30 PM,L256/PE,6548,Sangiovese Rose,Standard Size Crate,191.26,2,382.52,8.96,Visa,D.W.|880-7199,373.56,No,Yes,34,No,White Wine
673882,15-12-12,4:01:30 PM,D255/FE,18073,Sangiovese Rose,Full Container,205.98,1,205.98,5.17,Visa,D.W.|880-7199,200.81,No,Yes,34,No,White Wine
673920,15-12-12,1:47:02 PM,D254/FE,18106,Champagne,Small Crate,2591.77,1,2591.77,5.17,Discover,B.Y.|880-6845,2586.6,No,Yes,29,No,White Wine
673920,15-12-12,1:47:02 PM,D254/FE,18170,Champagne,Small Crate,112.28,2,224.56,10.34,Discover,B.Y.|880-6845,214.22,No,Yes,29,No,White Wine
673961,16-12-12,8:00:00 PM,D255/FE,18312,Grenache Rose,Large Crate,546.48,4,2185.92,20.68,Visa,S.V.|880-5987,2165.24,No,Yes,42,No,White Wine
673990,16-12-12,12:20:24 PM,L212/SD,18326,Champagne,Extra Large Crate,4612.83,1,4612.83,2.23,Cash,D.S.|880-7532,4610.6,No,No,39,No,White Wine
673990,16-12-12,12:20:24 PM,D254/FE,18397,Cremant,Standard Size Crate,35.44,1,35.44,5.17,Cash,D.S.|880-7532,30.27,No,No,39,No,White Wine
674019,16-12-12,12:21:36 PM,D254/FE,18473,Cremant,Standard Size Crate,129.48,1,129.48,5.17,Cash,N.W.|880-6237,124.31,No,No,49,No,White Wine
674050,16-12-12,8:19:48 PM,D250/AT,18498,Grenache Rose,Extra Large Crate,798.04,2,1596.08,10.34,Cash,W.B.|880-9647,1585.74,No,Yes,35,No,White Wine
674055,16-12-12,9:09:50 AM,L256/PE,18552,Grenache Rose,Loose Wrap,12002.16,3,36006.48,13.44,Check,N.W.|880-6237,35993.04,Yes,No,39,No,White Wine
674097,17-12-12,2:18:00 PM,D254/FE,18563,Sangiovese Rose,Standard Size Crate,734.51,1,734.51,5.17,Visa,D.S.|880-7532,729.34,No,No,35,No,White Wine
674097,17-12-12,2:18:00 PM,D250/AT,18569,Sangiovese Rose,Standard Size Crate,34.15,1,34.15,5.17,Visa,D.S.|880-7532,28.98,No,No,35,No,White Wine
674126,17-12-12,5:33:00 PM,L195/AE,18605,Cremant,Large Crate,255.28,4,1021.12,12.36,Cash,U.W.|880-9683,1008.76,No,No,31,No,White Wine
674158,17-12-12,1:21:00 PM,D254/FE,18709,Champagne,Large Crate,194.76,1,194.76,5.17,Mastercard,D.U.|880-2953,189.59,No,No,31,No,White Wine
674171,17-12-12,3:54:36 PM,L195/AE,18757,Grenache Rose,Extra Large Crate,192.49,4,769.96,12.36,Visa,D.Z.|880-1179,757.6,No,Yes,28,Yes,White Wine
674195,18-12-12,6:39:36 PM,L195/AE,18865,Cremant,Full Container,251.01,1,251.01,3.09,Discover,W.C.|880-4861,247.92,Yes,Yes,38,No,White Wine
674195,18-12-12,6:39:36 PM,D255/FE,18890,Grenache Rose,Extra Large Crate,217.44,1,217.44,5.17,Discover,W.C.|880-4861,212.27,Yes,Yes,38,No,White Wine
674195,18-12-12,6:39:36 PM,L195/AE,18904,Sangiovese Rose,Standard Size Crate,280.54,1,280.54,3.09,Discover,W.C.|880-4861,277.45,Yes,Yes,38,No,White Wine
674225,19-12-12,3:59:13 PM,D255/FE,18917,Champagne,Standard Size Crate,58.29,1,58.29,5.17,Visa,D.S.|880-7532,53.12,No,No,42,No,White Wine
674225,19-12-12,3:59:13 PM,L256/PE,18947,Champagne,Extra Large Crate,608.23,1,608.23,4.48,Visa,D.S.|880-7532,603.75,No,No,42,No,White Wine
674266,19-12-12,3:00:00 PM,D254/FE,19046,Sangiovese Rose,Extra Large Crate,3227.3,2,6454.6,10.34,Visa,W.B.|880-9647,6444.26,No,No,67,No,White Wine
674286,20-12-12,3:42:00 PM,L195/AE,19063,Cremant,Extra Large Crate,5580.11,1,5580.11,3.09,Mastercard,U.O.|880-3720,5577.02,No,No,31,No,White Wine
674286,20-12-12,3:42:00 PM,D250/AT,19234,Sangiovese Rose,Small Crate,212.19,1,212.19,5.17,Mastercard,U.O.|880-3720,207.02,No,No,31,No,White Wine
674306,20-12-12,12:37:23 PM,D255/FE,19236,Sangiovese Rose,Large Crate,184.24,4,736.96,20.68,Cash,A.U.|880-2167,716.28,Yes,No,24,No,White Wine
674332,20-12-12,3:12:29 PM,L340/FS,19280,Sangiovese Rose,Standard Size Crate,212.65,4,850.6,79.68,Cash,D.W.|880-7199,770.92,No,No,37,No,White Wine
674363,21-12-12,9:21:54 AM,L197/FS,19293,Cremant,Standard Size Crate,1303.92,2,2607.84,5.04,Cash,V.W.|880-4523,2602.8,No,No,18,No,White Wine
674363,21-12-12,9:21:54 AM,L195/AE,19335,Sangiovese Rose,Standard Size Crate,8.12,1,8.12,3.09,Cash,V.W.|880-4523,5.03,No,No,18,No,White Wine
674377,22-12-12,8:25:12 AM,L256/PE,19378,Sangiovese Rose,Small Crate,7304.03,1,7304.03,4.48,Cash,D.S.|880-7532,7299.55,No,No,30,Yes,White Wine
674377,22-12-12,8:25:12 AM,L195/AE,19379,Cremant,Small Crate,186.64,1,186.64,3.09,Cash,D.S.|880-7532,183.55,No,No,30,Yes,White Wine
674404,22-12-12,12:22:48 PM,L195/AE,19438,Grenache Rose,Extra Large Crate,6269.79,2,12539.58,6.18,Visa,L.W.|880-4986,12533.4,No,No,34,Yes,White Wine
674404,22-12-12,12:22:48 PM,D250/AT,19450,Sangiovese Rose,Standard Size Crate,282.97,2,565.94,10.34,Visa,L.W.|880-4986,555.6,No,No,34,Yes,White Wine
674410,22-12-12,11:48:40 AM,D255/FE,19499,Grenache Rose,Extra Large Crate,796.89,3,2390.67,15.51,Cash,D.W.|880-7199,2375.16,No,No,27,No,White Wine
674410,22-12-12,11:48:40 AM,D255/FE,19578,Grenache Rose,Small Crate,894.88,1,894.88,5.17,Cash,D.W.|880-7199,889.71,No,No,27,No,White Wine
674444,23-12-12,4:10:48 PM,D250/AT,19610,Champagne,Large Crate,392.45,1,392.45,5.17,Mastercard,Y.P.|880-6894,387.28,Yes,No,30,No,White Wine
674445,23-12-12,3:45:00 PM,L256/PE,19677,Champagne,Small Crate,605.82,1,605.82,4.48,Discover,W.B.|880-9647,601.34,No,No,56,No,White Wine
674445,23-12-12,3:45:00 PM,D250/AT,19823,Sangiovese Rose,Large Crate,70.25,1,70.25,5.17,Discover,W.B.|880-9647,65.08,No,No,56,No,White Wine
674481,24-12-12,12:59:24 PM,D250/AT,19904,Sangiovese Rose,Large Crate,202.29,1,202.29,5.17,Cash,Z.T.|880-7477,197.12,No,No,41,No,White Wine
674524,24-12-12,4:58:48 PM,L196/AR,19921,Sangiovese Rose,Extra Large Crate,1148.09,1,1148.09,4.45,Mastercard,W.B.|880-9647,1143.64,No,No,38,Yes,White Wine
674560,25-12-12,12:49:12 PM,D254/FE,20215,Cremant,Standard Size Crate,23.93,2,47.86,10.34,Check,V.W.|880-8599,37.52,No,No,23,No,White Wine
674575,25-12-12,6:46:12 PM,L197/FS,20253,Grenache Rose,Small Crate,320.11,5,1600.55,12.6,Cash,L.C.|880-6872,1587.95,No,No,35,No,White Wine
674624,25-12-12,11:33:36 AM,L195/AE,20275,Champagne,Small Crate,3373.16,1,3373.16,3.09,Cash,L.W.|880-4986,3370.07,No,No,32,No,White Wine
674655,25-12-12,3:33:00 PM,L256/PE,20276,Cremant,Small Crate,6963.67,2,13927.34,8.96,Mastercard,S.V.|880-5987,13918.38,No,No,48,No,White Wine
